device_id,ts,seq,boot_id,received_at,ingest_via,sig,prev_hash,rec_hash,vbat_mv,ibat_ma,bat_mw,soc_pct,vbus_mv,ibus_ma,vac2_mv,vsys_mv,vindpm_mv,vreg_mv,chg_stat,fault0,fault1,harvest_mah,solar,usb,weather_good,eco_chg,light_ch0,light_ch1,acc_x_mg,acc_y_mg,acc_z_mg,press_mbar,temp_c,extra,p_gas_hpa,dp_hpa,uss_tof_us,uss_dtof_us,uss_vol_ml,uss_snr_db,uss_seq,uss_code,uss_recov,sensor_ok
4,2026-09-21 15:09:29+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4126,0,,91,0,0,,,,,0,,,0,False,False,,,0,,264,928,424,,24.78,,980.0,15.0,132.4323,-0.001399,0,34.5,2723,122,2,63
4,2026-09-21 15:14:30+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4126,0,,91,0,0,,,,,0,,,0,False,False,,,0,,264,940,436,,24.87,,979.9,14.9,132.4234,-0.001339,0,33.5,3023,122,2,63
4,2026-09-21 15:19:31+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4126,0,,91,0,0,,,,,0,,,0,False,False,,,0,,252,928,440,,24.95,,980.0,15.0,132.4024,-0.001803,0,32.5,3324,122,2,63
4,2026-09-21 15:24:32+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4124,0,,91,0,0,,,,,0,,,0,False,False,,,0,,256,920,416,,25.0,,980.0,15.0,132.3755,-0.000545,0,33.0,3624,122,2,63
4,2026-09-21 15:29:33+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4116,0,,90,0,0,,,,,0,,,0,False,False,,,0,,276,928,436,,25.05,,980.0,15.0,132.3417,-0.002249,0,34.5,3925,122,2,63
4,2026-09-21 15:34:34+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4116,0,,90,0,0,,,,,0,,,0,False,False,,,0,,276,928,424,,25.09,,979.9,14.9,132.3229,-0.001063,0,32.5,4226,122,2,63
4,2026-09-21 15:39:35+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4118,0,,90,0,0,,,,,0,,,0,False,False,,,0,,276,916,464,,25.11,,980.0,15.0,132.3538,-0.00155,0,33.5,4527,122,2,63
4,2026-09-21 15:44:36+00:00,,,2026-09-22 02:25:54.613115+00:00,mqtt,,,,4117,0,,90,0,0,,,,,0,,,0,False,False,,,0,,268,936,428,,25.13,,980.0,15.0,132.3322,-0.002986,0,33.0,4827,122,2,63
4,2026-09-21 15:49:37+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4117,0,,90,0,0,,,,,0,,,0,False,False,,,0,,264,944,440,,25.13,,979.9,14.9,132.335,-0.002465,0,35.0,5128,122,2,63
4,2026-09-21 15:54:38+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4117,0,,90,0,0,,,,,0,,,0,False,False,,,0,,256,936,424,,25.13,,979.9,14.9,132.3249,-0.003412,0,35.0,5428,122,2,63
4,2026-09-21 15:59:39+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4112,0,,90,0,0,,,,,0,,,0,False,False,,,0,,268,912,424,,25.13,,980.1,15.1,132.3403,-0.002935,0,33.0,5729,122,2,63
4,2026-09-21 16:04:40+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4111,0,,90,0,0,,,,,0,,,0,False,False,,,0,,280,916,428,,25.12,,980.1,15.1,132.3852,-0.003313,0,33.5,6030,122,2,63
4,2026-09-21 16:09:41+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4114,0,,90,0,0,,,,,0,,,0,False,False,,,0,,260,924,452,,25.11,,980.2,15.2,132.3247,-0.00202,0,28.0,6331,122,2,63
4,2026-09-21 16:14:42+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4114,0,,90,0,0,,,,,0,,,0,False,False,,,0,,276,936,436,,25.09,,980.2,15.2,132.3353,2.5e-05,1,35.5,6632,122,2,63
4,2026-09-21 16:19:43+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4112,0,,90,0,0,,,,,0,,,0,False,False,,,0,,280,936,448,,25.08,,980.2,15.2,132.316,-0.002797,0,33.0,6932,122,2,63
4,2026-09-21 16:24:43+00:00,,,2026-09-22 02:25:55.409677+00:00,mqtt,,,,4116,-1,,90,0,0,,,,,0,,,0,False,False,,,0,,260,928,444,,25.06,,980.1,15.1,132.3379,-0.000637,0,33.5,7233,122,2,63
4,2026-09-21 16:29:44+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4114,0,,90,0,0,,,,,0,,,0,False,False,,,0,,252,920,436,,25.04,,980.2,15.2,132.3313,-0.002492,0,33.5,7534,122,2,63
4,2026-09-21 16:34:45+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4111,0,,90,0,0,,,,,0,,,0,False,False,,,0,,268,936,452,,25.02,,980.1,15.1,132.405,-0.00342,0,27.5,7834,122,2,63
4,2026-09-21 16:39:46+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4109,0,,89,0,0,,,,,0,,,0,False,False,,,0,,244,920,444,,24.99,,980.2,15.2,132.3773,-0.002327,0,33.0,8134,122,2,63
4,2026-09-21 16:44:47+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4109,0,,89,0,0,,,,,0,,,0,False,False,,,0,,256,932,440,,24.98,,980.2,15.2,132.3609,-0.003931,0,33.0,8435,122,2,63
4,2026-09-21 16:49:48+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4108,0,,89,0,0,,,,,0,,,0,False,False,,,0,,256,920,456,,24.96,,980.2,15.2,132.4206,-0.001986,0,33.5,8735,122,2,63
4,2026-09-21 16:54:49+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4107,0,,89,0,0,,,,,0,,,0,False,False,,,0,,268,912,456,,24.93,,980.0,15.0,132.3513,-0.00245,0,33.5,9036,122,2,63
4,2026-09-21 16:59:50+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4105,0,,89,0,0,,,,,0,,,0,False,False,,,0,,256,920,440,,24.91,,980.0,15.0,132.3974,-0.002616,0,33.5,9337,122,2,63
4,2026-09-21 17:04:51+00:00,,,2026-09-22 02:25:56.198170+00:00,mqtt,,,,4104,0,,89,0,0,,,,,0,,,0,False,False,,,0,,264,920,432,,24.89,,980.0,15.0,132.3646,-0.001612,0,33.0,9637,122,2,63
4,2026-09-21 17:09:52+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4120,0,,91,0,0,,,,,0,,,0,False,False,,,0,,268,924,436,,24.87,,980.0,15.0,132.3688,-0.002622,0,26.5,9938,122,2,63
4,2026-09-21 17:14:53+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4161,0,,95,0,0,,,,,0,,,0,False,False,,,0,,268,908,452,,24.84,,980.0,15.0,132.41,-7e-05,0,23.0,10238,122,2,63
4,2026-09-21 17:19:54+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4160,0,,95,0,0,,,,,0,,,0,False,False,,,0,,256,908,456,,24.82,,980.0,15.0,132.4055,-0.00104,0,35.0,10539,122,2,63
4,2026-09-21 17:24:55+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4159,0,,95,0,0,,,,,0,,,0,False,False,,,0,,248,928,472,,24.79,,980.0,15.0,132.3967,-0.002503,0,32.5,10839,122,2,63
4,2026-09-21 17:29:56+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4159,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,912,456,,24.78,,980.0,15.0,132.4046,-0.001458,0,33.5,11140,122,2,63
4,2026-09-21 17:34:57+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4158,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,896,460,,24.76,,980.0,15.0,132.4042,-0.002815,0,36.5,11441,122,2,63
4,2026-09-21 17:39:58+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4158,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,924,448,,24.74,,980.1,15.1,132.4154,-0.001231,0,33.0,11741,122,2,63
4,2026-09-21 17:44:59+00:00,,,2026-09-22 02:25:57.009145+00:00,mqtt,,,,4157,0,,95,0,0,,,,,0,,,0,False,False,,,0,,272,904,456,,24.72,,980.1,15.1,132.3741,-0.001273,0,33.0,12041,122,2,63
4,2026-09-21 17:50:00+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4157,0,,95,0,0,,,,,0,,,0,False,False,,,0,,240,920,452,,24.7,,980.1,15.1,132.4241,-0.00059,0,34.0,12342,122,2,63
4,2026-09-21 17:55:01+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4157,0,,95,0,0,,,,,0,,,0,False,False,,,0,,244,920,492,,24.68,,980.1,15.1,132.4404,-0.001891,0,34.5,12642,122,2,63
4,2026-09-21 18:00:02+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4156,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,908,464,,24.66,,980.2,15.2,132.3644,-0.003123,0,32.5,12943,122,2,63
4,2026-09-21 18:05:03+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4157,0,,95,0,0,,,,,0,,,0,False,False,,,0,,248,928,456,,24.63,,980.3,15.3,132.4108,0.000401,23,33.5,13243,122,2,63
4,2026-09-21 18:10:04+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4157,0,,95,0,0,,,,,0,,,0,False,False,,,0,,264,928,460,,24.6,,980.4,15.4,132.4295,-0.00338,0,33.5,13543,122,2,63
4,2026-09-21 18:15:05+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4156,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,920,456,,24.58,,980.5,15.5,132.4466,-0.002505,0,33.5,13844,122,2,63
4,2026-09-21 18:20:06+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4156,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,912,456,,24.56,,980.5,15.5,132.4345,-0.002858,0,33.0,14144,122,2,63
4,2026-09-21 18:25:07+00:00,,,2026-09-22 02:25:57.838920+00:00,mqtt,,,,4156,0,,95,0,0,,,,,0,,,0,False,False,,,0,,256,924,456,,24.53,,980.5,15.5,132.4353,-0.002273,0,33.5,14445,122,2,63
4,2026-09-21 18:30:08+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4156,0,,95,0,0,,,,,0,,,0,False,False,,,0,,260,920,468,,24.5,,980.6,15.6,132.4642,-0.001521,0,31.0,14745,122,2,63
4,2026-09-21 18:35:09+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4155,0,,95,0,0,,,,,0,,,0,False,False,,,0,,268,904,452,,24.49,,980.6,15.6,132.4499,-0.003032,0,33.5,15045,122,2,63
4,2026-09-21 18:40:10+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4155,0,,95,0,0,,,,,0,,,0,False,False,,,0,,264,916,456,,24.46,,980.7,15.7,132.4439,-0.002274,0,32.5,15346,122,2,63
4,2026-09-21 18:45:11+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4155,0,,95,0,0,,,,,0,,,0,False,False,,,0,,244,928,476,,24.44,,980.7,15.7,132.5181,-0.001774,0,33.5,15646,122,2,63
4,2026-09-21 18:50:12+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4154,0,,94,0,0,,,,,0,,,0,False,False,,,0,,256,908,456,,24.42,,980.7,15.7,132.5499,0.000868,50,26.5,15947,122,2,63
4,2026-09-21 18:55:13+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4154,0,,94,0,0,,,,,0,,,0,False,False,,,0,,260,908,456,,24.39,,980.7,15.7,132.5181,-0.000574,0,33.0,16247,122,2,63
4,2026-09-21 19:00:14+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4154,0,,94,0,0,,,,,0,,,0,False,False,,,0,,256,912,448,,24.37,,980.8,15.8,132.5041,-0.001772,0,32.5,16548,122,2,63
4,2026-09-21 19:05:15+00:00,,,2026-09-22 02:25:58.652481+00:00,mqtt,,,,4153,0,,94,0,0,,,,,0,,,0,False,False,,,0,,272,896,444,,24.36,,980.9,15.9,132.621,-0.002473,0,27.0,16848,122,2,63
4,2026-09-21 19:10:16+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4154,0,,94,0,0,,,,,0,,,0,False,False,,,0,,268,912,460,,24.34,,981.0,16.0,132.4271,-0.00268,0,33.5,17148,122,2,63
4,2026-09-21 19:15:17+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4153,0,,94,0,0,,,,,0,,,0,False,False,,,0,,252,912,480,,24.33,,981.0,16.0,132.4472,-0.001873,0,34.5,17449,122,2,63
4,2026-09-21 19:20:18+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4153,0,,94,0,0,,,,,0,,,0,False,False,,,0,,256,916,472,,24.32,,981.0,16.0,132.4903,-0.00382,0,33.5,17750,122,2,63
4,2026-09-21 19:25:19+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4153,0,,94,0,0,,,,,0,,,0,False,False,,,0,,256,908,468,,24.31,,981.0,16.0,132.3649,0.003454,200,24.5,18051,122,2,63
4,2026-09-21 19:30:20+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4146,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,916,496,,24.3,,981.0,16.0,132.5444,-0.00224,0,32.5,18351,122,2,63
4,2026-09-21 19:35:21+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,220,904,488,,24.29,,981.1,16.1,132.5002,-0.002639,0,32.5,18652,122,2,63
4,2026-09-21 19:40:22+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4142,-1,,93,0,0,,,,,0,,,0,False,False,,,0,,232,916,508,,24.26,,981.1,16.1,132.4882,-0.001501,0,36.5,18952,122,2,63
4,2026-09-21 19:45:23+00:00,,,2026-09-22 02:25:59.456142+00:00,mqtt,,,,4141,0,,93,0,0,,,,,0,,,0,False,False,,,0,,224,908,496,,24.23,,981.1,16.1,132.4972,-0.002587,0,32.5,19253,122,2,63
4,2026-09-21 19:50:23+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4132,0,,92,0,0,,,,,0,,,0,False,False,,,0,,220,904,508,,24.19,,981.1,16.1,132.5332,-0.000698,0,33.5,19554,122,2,63
4,2026-09-21 19:55:24+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4141,0,,93,0,0,,,,,0,,,0,False,False,,,0,,228,908,496,,24.14,,981.1,16.1,132.5573,-0.001587,0,32.0,19854,122,2,63
4,2026-09-21 20:00:25+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4132,0,,92,0,0,,,,,0,,,0,False,False,,,0,,228,912,488,,24.09,,981.1,16.1,132.5295,-0.001507,0,34.0,20155,122,2,63
4,2026-09-21 20:05:26+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4141,0,,93,0,0,,,,,0,,,0,False,False,,,0,,228,920,500,,24.03,,981.0,16.0,132.564,-0.001396,0,33.0,20455,122,2,63
4,2026-09-21 20:10:27+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4142,0,,93,0,0,,,,,0,,,0,False,False,,,0,,232,896,492,,23.98,,981.0,16.0,132.581,-0.001042,0,34.5,20756,122,2,63
4,2026-09-21 20:15:28+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4142,0,,93,0,0,,,,,0,,,0,False,False,,,0,,248,912,496,,23.93,,981.0,16.0,132.5626,-0.002406,0,32.0,21056,122,2,63
4,2026-09-21 20:20:29+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,220,908,496,,23.89,,981.1,16.1,132.566,-0.003063,0,33.0,21356,122,2,63
4,2026-09-21 20:25:30+00:00,,,2026-09-22 02:26:00.267586+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,224,916,484,,23.84,,981.1,16.1,132.5766,-0.005353,0,24.5,21657,122,2,63
4,2026-09-21 20:30:31+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,220,904,488,,23.8,,981.1,16.1,132.6666,-6.5e-05,0,34.0,21957,122,2,63
4,2026-09-21 20:35:32+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,236,928,500,,23.76,,981.1,16.1,132.5727,-0.001561,0,34.5,22258,122,2,63
4,2026-09-21 20:40:33+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,228,912,488,,23.72,,981.0,16.0,132.5879,-0.001892,0,34.5,22558,122,2,63
4,2026-09-21 20:45:34+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,208,900,492,,23.69,,981.1,16.1,132.6008,-0.001283,0,33.5,22859,122,2,63
4,2026-09-21 20:50:35+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,232,912,488,,23.66,,981.1,16.1,132.6098,-0.000857,0,35.5,23160,122,2,63
4,2026-09-21 20:55:36+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,228,920,496,,23.64,,981.2,16.2,132.6287,-0.002191,0,34.0,23460,122,2,63
4,2026-09-21 21:00:37+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,-1,,93,0,0,,,,,0,,,0,False,False,,,0,,208,912,508,,23.61,,981.2,16.2,132.6214,-0.000635,0,35.0,23761,122,2,63
4,2026-09-21 21:05:38+00:00,,,2026-09-22 02:26:01.059994+00:00,mqtt,,,,4143,0,,93,0,0,,,,,0,,,0,False,False,,,0,,224,916,508,,23.59,,981.1,16.1,132.6782,-0.000796,0,34.5,24061,122,2,63
4,2026-09-21 21:10:39+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,240,892,496,,23.57,,981.1,16.1,132.6266,0.002463,142,33.0,24362,122,2,63
4,2026-09-21 21:15:40+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,900,500,,23.55,,981.1,16.1,132.6228,-0.002233,0,34.5,24662,122,2,63
4,2026-09-21 21:20:41+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,216,916,496,,23.53,,981.1,16.1,132.6506,-0.002123,0,33.5,24963,122,2,63
4,2026-09-21 21:25:42+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,236,904,496,,23.51,,981.1,16.1,132.6204,-0.000498,0,35.5,25263,122,2,63
4,2026-09-21 21:30:43+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4150,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,888,504,,23.49,,981.2,16.2,132.689,-0.001568,0,33.5,25564,122,2,63
4,2026-09-21 21:35:44+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,896,488,,23.47,,981.2,16.2,132.6571,-0.001576,0,34.5,25865,122,2,63
4,2026-09-21 21:40:45+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4150,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,920,492,,23.46,,981.2,16.2,132.6632,0.000106,6,34.0,26165,122,2,63
4,2026-09-21 21:45:46+00:00,,,2026-09-22 02:26:01.857499+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,904,512,,23.44,,981.2,16.2,132.6503,-0.00254,0,35.0,26466,122,2,63
4,2026-09-21 21:50:47+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,216,904,496,,23.42,,981.1,16.1,132.6753,-0.001687,0,34.5,26767,122,2,63
4,2026-09-21 21:55:48+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,228,904,500,,23.41,,981.1,16.1,132.7696,-0.003556,0,35.5,27067,122,2,63
4,2026-09-21 22:00:49+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,896,500,,23.39,,981.1,16.1,132.6376,-0.00215,0,34.5,27368,122,2,63
4,2026-09-21 22:05:50+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,916,508,,23.38,,981.0,16.0,132.6889,0.001215,70,34.0,27669,122,2,63
4,2026-09-21 22:10:51+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,228,916,500,,23.36,,981.0,16.0,132.7093,-0.002071,0,34.5,27970,122,2,63
4,2026-09-21 22:15:52+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,204,904,496,,23.35,,980.9,15.9,132.6808,-0.001257,0,34.0,28270,122,2,63
4,2026-09-21 22:20:53+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,896,500,,23.33,,981.0,16.0,132.7363,-0.000326,0,33.0,28570,122,2,63
4,2026-09-21 22:25:54+00:00,,,2026-09-22 02:26:02.680085+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,212,904,492,,23.32,,980.9,15.9,132.6964,-0.003127,0,35.0,28871,122,2,63
4,2026-09-21 22:30:55+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,228,912,500,,23.31,,981.0,16.0,132.6583,-0.00318,0,34.5,29171,122,2,63
4,2026-09-21 22:35:56+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,-1,,94,0,0,,,,,0,,,0,False,False,,,0,,224,896,512,,23.3,,981.0,16.0,132.7325,0.003645,210,27.0,29472,122,2,63
4,2026-09-21 22:40:57+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,216,896,512,,23.28,,981.0,16.0,132.7089,-0.001203,0,35.0,29772,122,2,63
4,2026-09-21 22:45:58+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,228,884,500,,23.26,,980.9,15.9,132.764,0.000132,7,35.0,30072,122,2,63
4,2026-09-21 22:50:58+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,204,916,504,,23.25,,981.0,16.0,132.712,-0.0007,0,33.5,30373,122,2,63
4,2026-09-21 22:55:59+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,912,476,,23.25,,981.0,16.0,132.7697,-0.002227,0,33.0,30674,122,2,63
4,2026-09-21 23:01:00+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,896,504,,23.23,,980.8,15.8,132.7428,-0.0015,0,33.0,30974,122,2,63
4,2026-09-21 23:06:01+00:00,,,2026-09-22 02:26:03.473012+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,216,892,500,,23.22,,980.8,15.8,132.7534,0.00024,113,34.5,31275,122,2,63
4,2026-09-21 23:11:02+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,228,904,496,,23.21,,980.8,15.8,132.7042,-0.001736,0,34.5,31575,122,2,63
4,2026-09-21 23:16:03+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,-1,,94,0,0,,,,,0,,,0,False,False,,,0,,228,904,500,,23.2,,980.7,15.7,132.6927,-0.001556,0,32.5,31876,122,2,63
4,2026-09-21 23:21:04+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,908,508,,23.19,,980.8,15.8,132.6701,-0.00183,0,35.0,32176,122,2,63
4,2026-09-21 23:26:05+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,220,908,516,,23.17,,980.8,15.8,132.7323,-0.000675,0,23.5,32477,122,2,63
4,2026-09-21 23:31:06+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,904,516,,23.17,,980.8,15.8,132.7114,0.000317,19,33.5,32777,122,2,63
4,2026-09-21 23:36:07+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,212,888,492,,23.15,,980.8,15.8,132.7067,-0.000639,0,34.5,33078,122,2,63
4,2026-09-21 23:41:08+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,208,888,488,,23.14,,980.8,15.8,132.8044,-7.7e-05,0,36.5,33378,122,2,63
4,2026-09-21 23:46:09+00:00,,,2026-09-22 02:26:04.262961+00:00,mqtt,,,,4148,0,,94,0,0,,,,,0,,,0,False,False,,,0,,236,900,504,,23.13,,980.8,15.8,132.7515,-0.001979,0,33.5,33679,122,2,63
4,2026-09-21 23:51:10+00:00,,,2026-09-22 02:26:05.076374+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,232,908,504,,23.12,,980.9,15.9,132.7358,-0.00137,0,34.0,33979,122,2,63
4,2026-09-21 23:56:11+00:00,,,2026-09-22 02:26:05.076374+00:00,mqtt,,,,4148,0,,94,0,0,,,,,0,,,0,False,False,,,0,,244,920,508,,23.1,,980.8,15.8,132.7619,-0.000616,0,36.5,34279,122,2,63
4,2026-09-22 00:01:12+00:00,,,2026-09-22 02:26:05.076374+00:00,mqtt,,,,4146,0,,94,0,0,,,,,0,,,0,False,False,,,0,,212,904,504,,23.09,,980.9,15.9,132.9089,0.002451,141,33.5,34580,122,2,63
4,2026-09-22 00:06:13+00:00,,,2026-09-22 02:26:05.076374+00:00,mqtt,,,,4149,0,,94,0,0,,,,,0,,,0,False,False,,,0,,224,920,516,,23.08,,980.9,15.9,132.7763,-0.000894,0,34.0,34880,122,2,63
4,2026-09-22 00:11:14+00:00,,,2026-09-22 02:26:05.076374+00:00,mqtt,,,,4148,0,,94,0,0,,,,,0,,,0,False,False,,,0,,216,912,504,,23.06,,980.9,15.9,132.7663,-0.002202,0,33.5,35181,122,2,63
